PUBID,COMSTOCKBLDGTYPE,SQFT,FINALWT,FINALWT_SQFT,CENDIV,PUBCLIM,cstock_sys_type,primary_htg_fuel,secondary_htg_fuel,pct_heated,pct_cooled,main_htg_eq,main_clg_eq,chiller_type,chiller_pct,district_cw?,district_cw_pct,boiler?,pct_boiler,furnace?,pct_furnace,hp_rtu?,hp_zone?,hp_type,pct_hp,fcu?,ptac?,res_furn?,res_ac?,unit_heater?,baseboard_htg?,evap_cooling?,pct_evap_cool,has_vav?,doas?,has_psz?,frac_en_fuel,frac_htg_en_fuel
109,hospital,150000,69.58821221,10438231.83,New England,Very cold/Cold,VAV air-cooled chiller with gas boiler reheat,Fuel_Oil,none,100,85,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,air-cooled,60,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.5716069944244645,1
110,large_office,900000,4.652498321,4187248.489,South Atlantic,Mixed-humid,VAV chiller with district hot water reheat,District_Heating,Electricity,75,75,District steam or hot water piped in from outside the building,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,95,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,WSHP,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.045857638,0
111,warehouse,20000,692.2212209,13844424.42,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,20,20,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
112,warehouse,15750,312.3667468,4919776.261785001,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,80,80,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5239916145286698,0.962316776
113,small_office,10250,1155.42801,11843137.1,New England,Very cold/Cold,DOAS with fan coil chiller with boiler,Fuel_Oil,Electricity,100,80,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.5841223696147283,0.9962784075915072
114,large_hotel,25000,313.2862193,7832155.482749999,Mountain,Very cold/Cold,PTAC with electric coil,Electricity,none,100,100,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.44425203322586615,0
116,small_hotel,40000,239.3853819,9575415.276,West South Central,Hot-dry/Mixed-dry/Hot-humid,PTAC with electric coil,Electricity,Natural_Gas,100,100,Packaged central unit (roof mounted),Individual room air conditioners (other than heat pumps),air-cooled,20,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.4380753477635328,0.2790904406080907
119,full_service_restaurant,3000,789.9365928,2369809.778,Mountain,Hot-dry/Mixed-dry/Hot-humid,none,Electricity,none,50,50,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
120,primary_school,126000,239.3853819,30162558.12,South Atlantic,Mixed-humid,DOAS with VRF,Electricity,Natural_Gas,90,100,Heat pumps (other than components of a packaged unit),Heat pumps for cooling,none,999,FALSE,999,TRUE,75,FALSE,999,TRUE,TRUE,VRF,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.1543694416924847,0.8587438848574493
121,outpatient,186000,9.09291922,1691282.975,West South Central,Hot-dry/Mixed-dry/Hot-humid,VAV district chilled water with district hot water reheat,District_Heating,none,97,97,District steam or hot water piped in from outside the building,District chilled water piped in from outside the building,none,999,TRUE,100,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0,
122,warehouse,19250,1162.262962,22373562.02,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,none,Electricity,none,100,20,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
126,small_office,11000,583.35117,6416862.87,Mountain,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.6832641920345369,0.9841311157424822
127,small_office,9900,1559.828617,15442303.31,East North Central,Very cold/Cold,Residential AC with residential forced air furnace,Natural_Gas,none,100,100,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.098262271,1
128,large_hotel,150000,84.0557634,12608364.51,South Atlantic,Mixed-humid,PTAC with electric coil,Electricity,Natural_Gas,100,100,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.2354018164622979,0.20461687373208343
129,retail,6500,1155.42801,7510282.065,West South Central,Hot-dry/Mixed-dry/Hot-humid,PTAC with electric coil,Electricity,none,60,60,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
130,small_office,3500,961.7828133,3366239.8465850004,South Atlantic,Mixed-humid,PTHP,Electricity,none,100,100,Heat pumps (other than components of a packaged unit),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,TRUE,ASHP,100,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
131,small_hotel,50000,356.1982883,17809914.41,Pacific,Marine,PTHP,Natural_Gas,Electricity,100,75,Heat pumps (other than components of a packaged unit),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,TRUE,ASHP,100,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.6037883272586658,0.6929602786673409
135,retail,3800,1559.828617,5927348.746,East North Central,Very cold/Cold,Residential AC with residential forced air furnace,Natural_Gas,none,100,50,Boilers inside (or adjacent to) the building that produce steam or hot water,Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.17703298827747413,1
136,small_office,1200,1667.755161,2001306.193,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,80,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5676400867503909,0.972422954
137,warehouse,3600,1851.66972,6666010.992,Middle Atlantic,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,100,33,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.6344441246691339,0.9438290328221766
138,full_service_restaurant,9000,723.044837,6507403.5332700005,East South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5421240183741207,1
140,warehouse,120000,482.764012,57931681.44,South Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,1,Individual space heaters (other than heat pumps),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5399573208967194,0.9553575103560084
141,small_office,5300,1117.742122,5924033.248,South Atlantic,Mixed-humid,PTAC with electric coil,Electricity,none,100,100,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
144,small_office,4950,1868.403437,9248597.013,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,100,"Furnaces that heat air directly, without using steam or hot water",Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5354746754292325,1
146,primary_school,36000,139.1699549,5010118.377,Middle Atlantic,Very cold/Cold,none,Electricity,none,100,999,Individual space heaters (other than heat pumps),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
147,small_office,3100,1868.403437,5792050.655,Middle Atlantic,Very cold/Cold,PSZ-AC with gas coil,Fuel_Oil,none,100,100,Packaged central unit (roof mounted),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.8131237143406819,1
148,outpatient,21750,185.4444889,4033417.633,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
149,primary_school,48000,503.8633081,24185438.79,West South Central,Mixed-humid,PVAV with PFP boxes,Electricity,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.3481639993589119,0
150,warehouse,11000,692.2212209,7614433.43,South Atlantic,Mixed-humid,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
151,primary_school,3850,600.0477442,2310183.815,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,Electricity,none,75,75,Heat pumps (other than components of a packaged unit),Heat pumps for cooling,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,TRUE,PTHP,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
152,small_office,20000,692.2212209,13844424.42,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,40,40,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.40517526172493534,1
153,hospital,900000,3.979117095,3581205.385,East South Central,Mixed-humid,VAV district chilled water with district hot water reheat,District_Heating,Natural_Gas,100,100,District steam or hot water piped in from outside the building,District chilled water piped in from outside the building,none,999,TRUE,100,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.5708379684764769,1
156,large_office,1400000,62.58497132,87618959.85,South Atlantic,Withheld to protect confidentiality,VAV district chilled water with district hot water reheat,District_Heating,none,100,65,District steam or hot water piped in from outside the building,District chilled water piped in from outside the building,none,999,TRUE,100,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.000887349,
157,warehouse,315000,74.84496029,23576162.49,South Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,2,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.36210035326816703,0.9479693053546503
158,strip_mall,182000,62.58497132,11390464.78,South Atlantic,Mixed-humid,PVAV with gas heat with electric reheat,Natural_Gas,Electricity,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.2242520918598859,0.8772713022050076
160,strip_mall,116000,63.07393835,7316576.848,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,PTAC with electric coil,Electricity,none,65,70,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.5953411128767208,0
161,small_office,22000,751.7265449,16537983.99,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
162,quick_service_restaurant,2500,1007.009301,2517523.251,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,50,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.4613002504999721,0
164,primary_school,3650,1849.184963,6749525.115,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,Natural_Gas,none,100,100,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.38871898036763675,1
165,large_office,160000,52.65758065,8425212.903,Pacific,Marine,VAV air-cooled chiller with gas boiler reheat,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),air-cooled,15,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.13493391963722293,1
168,large_office,480000,16.6703519,8001768.913,East North Central,Very cold/Cold,VAV chiller with district hot water reheat,District_Heating,Electricity,100,85,District steam or hot water piped in from outside the building,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,85,FALSE,999,FALSE,999,FALSE,999,TRUE,FALSE,WSHP,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,999,TRUE,FALSE,FALSE,0.00440321,0
169,full_service_restaurant,2850,1831.778257,5220568.032,New England,Very cold/Cold,none,Propane,none,100,10,"Furnaces that heat air directly, without using steam or hot water",Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.029898373133704154,
170,medium_office,41000,74.84496029,3068643.372,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,100,imputed,Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0,
173,warehouse,415000,48.84104442,20269033.43,East South Central,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,none,100,5,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.1316882564863344,1
174,warehouse,5000,1828.052347,9140261.734,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,100,imputed,Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
175,medium_office,106000,181.0753557,19193987.7,Middle Atlantic,Very cold/Cold,PVAV with gas boiler reheat,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.49139999691659086,1
176,retail,150000,247.6946104,37154191.56,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,TRUE,TRUE,0.37328525269208335,1
178,small_office,2300,1851.66972,4258840.356,Middle Atlantic,Very cold/Cold,PSZ-HP,Electricity,none,100,100,Heat pumps (other than components of a packaged unit),Heat pumps for cooling,none,999,FALSE,999,FALSE,999,TRUE,100,TRUE,TRUE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
179,outpatient,19500,360.2180697,7024252.359,West North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.4604442578955633,0.9318586813985796
180,secondary_school,18750,1849.184963,34672218.05,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
181,warehouse,30000,62.7055389,1881166.167,New England,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,24,"Furnaces that heat air directly, without using steam or hot water",Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,TRUE,52,FALSE,FALSE,none,999,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.4448487746744547,1
